시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
전라북도,전주시 완산구,평화도서관,전라북도 전주시 완산구 평화14길 27-51 (평화동2가),2500,127.133954,35.791447,정찬필
전라북도,전주시 완산구,대정초등학교,전라북도 전주시 완산구 맏내로 57(평화동2가),9236,127.125421,35.785804,오진규
전라북도,전주시 완산구,용흥중학교,전라북도 전주시 완산구 장승배기로 12(삼천동1가),10671,127.113778,35.791591,이재학
전라북도,전주시 완산구,용와초등학교,전라북도 전주시 완산구 장승배기로 14(삼천동1가),8589,127.114901,35.791443,김순선
전라북도,전주시 완산구,중인초등학교,전라북도 전주시 완산구 중인1길 80(중인동),638,127.097606,35.771173,김정춘
전라북도,전주시 완산구,완산구청본관,전라북도 전주시 완산구 서원로 232(효자동1가),13476,127.119802,35.812154,송건오
전라북도,전주시 완산구,완산구청별관,전라북도 전주시 완산구 서원로 232(효자동1가),6362,127.119802,35.812154,송건오
전라북도,전주시 완산구,상산고등학교,전라북도 전주시 완산구 거마평로 130(효자동1가),10677,127.118602,35.804565,김연수
전라북도,전주시 완산구,효문초등학교,전라북도 전주시 완산구 거마평로 105(효자동1가),1427,127.116327,35.801766,백보기
전라북도,전주시 완산구,풍남중학교,전라북도 전주시 완산구 거마평로 83(효자동1가),685,127.11593,35.799829,안중환
전라북도,전주시 완산구,은화학교,전라북도 전주시 완산구 효자로 28-20 (효자동3가),2256,127.086378,35.819174,이윤기
전라북도,전주시 완산구,효자도서관,전라북도 전주시 완산구 우전로 181(효자동2가),3220,127.101139,35.813262,송호신
전라북도,전주시 완산구,동암재활학교,전라북도 전주시 완산구 천잠로 275(효자동3가),651,127.093283,35.810502,최재형
전라북도,전주시 완산구,우림중학교,전라북도 전주시 완산구 우전로 119(효자동2가),9664,127.099167,35.805203,구명선
전라북도,전주시 완산구,동암고등학교,전라북도 전주시 완산구 소태정4길 1(효자동2가),437,127.101166,35.806255,하도열
전라북도,전주시 완산구,우전초등학교,전라북도 전주시 완산구 우전2길 11(효자동2가),3320,127.106679,35.805494,김현숙
전라북도,전주시 덕진구,덕진구청본관,전라북도 전주시 덕진구 벚꽃로 55(진북동),12543,127.134562,35.829359,이승현
전라북도,전주시 덕진구,덕진구청별관,전라북도 전주시 덕진구 벚꽃로 55(진북동),601,127.134562,35.829359,이승현
전라북도,전주시 덕진구,전라초등학교,전라북도 전주시 덕진구 심방죽로 24(인후동1가),1508,127.152269,35.839305,정준량
전라북도,전주시 덕진구,인후2동주민센터,전라북도 전주시 덕진구 견훤왕궁로 244(인후동2가),700,127.146226,35.839919,국헤원
전라북도,전주시 덕진구,유화학교,전라북도 전주시 덕진구 모래내6길 26-16 (인후동2가),2582,127.14593,35.837357,심봉숙
전라북도,전주시 덕진구,전주여자고등학교,전라북도 전주시 덕진구 모래내6길 14(인후동2가),7193,127.146322,35.836296,홍화자
전라북도,전주시 덕진구,기린초등학교,전라북도 전주시 덕진구 견훤로 260(인후동1가),1687,127.159707,35.834692,신교덕
전라북도,전주시 덕진구,아중도서관,전라북도 전주시 덕진구 무삼지2길 7(인후동1가),2793,127.162638,35.82661,강춘자
전라북도,전주시 덕진구,인봉초등학교,전라북도 전주시 덕진구 무삼지로 7(인후동1가),861,127.164992,35.826936,황정연
전라북도,전주시 덕진구,중앙여고,전라북도 전주시 덕진구 석소로 25(인후동1가),1532,127.168768,35.8285,노윤길
전라북도,전주시 덕진구,금암2동주민센터,전라북도 전주시 덕진구 거북바우로 50(금암동),1180,127.143088,35.838544,양재영
전라북도,전주시 덕진구,기린중학교,전라북도 전주시 덕진구 동부대로 739(우아동3가),5643,127.156501,35.854613,김경희
전라북도,전주시,아중중학교,전라북도 전주시 덕진구 중상보로 16(우아동2가),11982,127.170416,35.832636,신미나
전라북도,전주시 덕진구,아중초등학교,전라북도 전주시 덕진구 인교5길 23(우아동1가),6437,127.17536,35.828032,최성문
전라북도,전주시 덕진구,건지도서관,전라북도 전주시 덕진구 호성로 25(호성동1가),1472,127.151675,35.85406,송승렬
전라북도,전주시 덕진구,호성동주민센터,전라북도 전주시 덕진구 동부대로 869(호성동1가),1852,127.149599,35.863717,손성희
전라북도,전주시 덕진구,만수초등학교,전라북도 전주시 덕진구 호성로 130(호성동1가),9315,127.147596,35.862759,설인섭
전라북도,전주시 덕진구,송천도서관,전라북도 전주시 덕진구 솔내로 212(송천동2가),3367,127.12811,35.869329,서예순
전라북도,전주시 덕진구,오송초등학교,전라북도 전주시 덕진구 천마산로 87(송천동2가),11367,127.13062,35.865985,구후남
전라북도,전주시 덕진구,솔빛중학교,전라북도 전주시 덕진구 솔내6길 33(송천동1가),4803,127.124389,35.8592,이기정
전라북도,전주시 덕진구,농수산물도매시장,전라북도 전주시 덕진구 동부대로 1177(송천동2가),26450,127.118025,35.868805,김근식
전라북도,전주시 덕진구,송천2동주민센터,전라북도 전주시 덕진구 두간9길 6(송천동1가),1486,127.115622,35.864895,서창문
전라북도,전주시 덕진구,용소중학교,전라북도 전주시 덕진구 송천로 112(송천동1가),10886,127.117584,35.862337,문경옥
전라북도,전주시 덕진구,조촌동주민센터,전라북도 전주시 덕진구 쪽구름로 150(반월동),1293,127.069192,35.87452,정아람
전라북도,전주시 덕진구,동산동주민센터,전라북도 전주시 덕진구 여암2길 9(반월동),4433,127.07059,35.880498,조정란
전라북도,전주시,전북중학교,전라북도 전주시 덕진구 쪽구름로 22(동산동),5055,127.078545,35.867907,이우전
전라북도,전주시 덕진구,우석고등학교,전라북도 전주시 덕진구 쪽구름2길 22(동산동),6368,127.077683,35.874247,박주열
전라북도,전주시 덕진구,전주시농업기술센터,전라북도 전주시 덕진구 원장동길 111-17 (장동),2044,127.060372,35.850538,송승완
충청남도,홍성군,홍성공업고등학교,충청남도 홍성군 결성면 구성남로 55,276,126.54891,36.530566,
충청남도,홍성군,갈산초등학교,충청남도 홍성군 갈산면 갈산로 135,520,126.554467,36.602606,조재호
충청남도,예산군,예산초등학교,충청남도 예산군 예산읍 아리랑로 205,6853,126.849839,36.683785,김명수
충청남도,예산군,윤봉길체육관,충청남도 예산군 예산읍 예산로 352,8501,126.860184,36.677029,장석봉
충청남도,예산군,삽교국민체육관,충청남도 예산군 삽교읍 신가꽃산서길 115,2088,126.739694,36.685499,박영산
충청남도,예산군,삽교읍복지회관,충청남도 예산군 삽교읍 두리3길 35,1179,126.739732,36.68784,박영산
충청남도,예산군,삽교중학교,충청남도 예산군 삽교읍 삽교로 173,5132,126.748879,36.687331,정제능
충청남도,예산군,보성초등학교,충청남도 예산군 삽교읍 예학로 127,1704,126.680893,36.667269,김동일
충청남도,예산군,신양중학교,충청남도 예산군 신양면 청신로 402,3557,126.870928,36.60385,박영미
충청남도,예산군,웅산초등학교,충청남도 예산군 광시면 예당로 181,3700,126.773412,36.551674,이명숙
충청남도,예산군,응봉초등학교,충청남도 예산군 응봉면 예당로 1504,3111,126.770279,36.655835,송은서
충청남도,예산군,신암면복지회관,충청남도 예산군 신암면 종경길 70,716.1,126.862195,36.734619,신암면부면장
충청남도,태안군,태안초등학교,충청남도 태안군 태안읍 백화로 49,1215,126.294732,36.759036,
충청남도,태안군,화동초등학교,충청남도 태안군 태안읍 중앙로 321,550,126.320871,36.753642,
충청남도,태안군,태안중학교,충청남도 태안군 태안읍 중앙로 115,2139,126.300261,36.752902,
충청남도,태안군,백화초등학교,충청남도 태안군 태안읍 다락미1길 85,1280,126.308353,36.752882,
충청남도,태안군,안중초등학교,충청남도 태안군 안면읍 율포길 31,525,126.372283,36.473886,
충청남도,태안군,방포초등학교 ,충청남도 태안군 안면읍 꽃지해안로 519,492.75,126.34768,36.506828,
충청남도,태안군,안면읍 행정복지센터,충청남도 태안군 안면읍 장터로 149,986,126.344524,36.520639,
충청남도,태안군,고남면 주민자치센터,충청남도 태안군 고남면 안면대로 4268-11 ,518,126.409484,36.420148,
충청남도,태안군,남면초중학교,충청남도 태안군 남면 남면로 125,2479,126.299836,36.673317,
충청남도,태안군,남면 주민자치센터,충청남도 태안군 남면 달산포로 311,832.78,126.297747,36.671883,
충청남도,태안군,삼성초등학교,충청남도 태안군 남면 마검포길 93-1 ,282,126.311624,36.621949,
충청남도,태안군,근흥초등학교,충청남도 태안군 근흥면 근흥로 716-8 ,510,126.228005,36.714523,
충청남도,태안군,모항초등학교,충청남도 태안군 소원면 모항파도로 116,503.1,126.13999,36.773048,
충청남도,태안군,원이중학교,충청남도 태안군 원북면 마산길 180,550,126.266627,36.83005,
충청남도,태안군,대기초등학교,충청남도 태안군 원북면 대기길 12-21 ,664.84,126.256967,36.800036,
전라북도,전주시 완산구,전주초등학교,전라북도 전주시 완산구 대동로 33(태평동),798,127.139791,35.822973,김건호
전라북도,전주시 완산구,성심여중학교,전라북도 전주시 완산구 경기전길 130(교동),6008,127.151294,35.812899,곽동순
전라북도,전주시 완산구,한국전통문화전당,전라북도 전주시 완산구 현무1길 20(경원동3가),17102,127.148282,35.820677,송재명
전라북도,전주시 완산구,전주시의회 청사,전라북도 전주시 완산구 노송광장로 10(서노송동),6439,127.147807,35.824437,이은현
전라북도,전주시 완산구,전주시청사,전라북도 전주시 완산구 노송광장로 10(서노송동),11117,127.147807,35.824437,조문성
전라북도,전주시 완산구,전주제일고등학교,전라북도 전주시 완산구 관선5길 15(남노송동),2409,127.158363,35.821542,조정임
전라북도,전주시 완산구,도시혁신센터,전라북도 전주시 완산구 물왕멀3길 29(서노송동),4951,127.148204,35.828316,배정희
전라북도,전주시 완산구,전주교육대학교,전라북도 전주시 완산구 서학로 50(동서학동),1227,127.155023,35.808216,김민욱
전라북도,전주시 완산구,대성초등학교,전라북도 전주시 완산구 고덕산1길 20(대성동),630,127.177783,35.797544,최순환
전라북도,전주시 완산구,전주남초등학교,전라북도 전주시 완산구 장승배기로 376(서서학동),4018,127.15079,35.80336,이금수
전라북도,전주시 완산구,근영여고,전라북도 전주시 완산구 영경1길 11(중화산동2가),5130,127.125103,35.819365,김대식
경기도,안산시,올림픽기념관,경기도 안산시 단원구 적금로 202(고잔동),1347,126.827355,37.326448,
경기도,안산시,성안고등학교,경기도 안산시 상록구 용신로 170(사동),1500,126.842807,37.303034,
경기도,안산시,해양동 행정복지센터,경기도 안산시 상록구 해양로 8(사동),800,126.820055,37.294679,
경기도,안산시 상록구,사이동 행정복지센터,경기도 안산시 상록구 감골1로 52(사동),310,126.851827,37.289858,
경기도,안산시,장화체육관,경기도 안산시 상록구 선진안길 80-5 (사동),600,126.847513,37.276858,
경기도,안산시,석호초등학교,경기도 안산시 상록구 석호로 113(사동),600,126.848044,37.301358,
경기도,안산시,상록구청,경기도 안산시 상록구 석호로 110(사동),610,126.846389,37.30097,
경기도,안산시,중앙동 행정복지센터,경기도 안산시 단원구 예술대학로 76(고잔동),970,126.837628,37.323796,
전라북도,전주시 완산구,서신동주민센터,전라북도 전주시 완산구 서신천변14길 10(서신동),7304,127.115326,35.830988,이은정
충청남도,금산군,금산종합체육관,충청남도 금산군 금산읍 사직로 20,6244,127.478572,36.101232,
충청남도,금산군,금산초등학교,충청남도 금산군 금산읍 인삼로 69,7779,127.489349,36.104317,
충청남도,금산군,금산고등학교,충청남도 금산군 금산읍 탑선길 5,561,127.495952,36.106968,
충청남도,금산군,금산군 테니스장,충청남도 금산군 금산읍 금산로 1151,2884,127.490193,36.079816,
충청남도,금산군,금산여자고등학교,충청남도 금산군 금산읍 인삼로 21,996,127.483772,36.105763,
충청남도,금산군,이슬공원 생활체육관,충청남도 금산군 금산읍 비범로 25,1381,127.490269,36.105778,
충청남도,금산군,금산군 배드민턴장,충청남도 금산군 금산읍 사직로 8,1831,127.479782,36.10088,
충청남도,금산군,제원중학교,충청남도 금산군 제원면 금강로 61,2557,127.540831,36.112212,
충청남도,금산군,부리초등학교,충청남도 금산군 부리면 현내로 81,174,127.554709,36.061464,
충청남도,금산군,군북초등학교,충청남도 금산군 군북면 군북로 714,653,127.527368,36.167835,
충청남도,금산군,용문초등학교,충청남도 금산군 군북면 시두물길 15,671,127.502849,36.134516,
충청남도,금산군,상곡초등학교,충청남도 금산군 군북면 상곡길 34,155,127.570594,36.206407,
충청남도,금산군,상곡초등학교,충청남도 금산군 군북면 상곡길 34,676,127.570894,36.20638,
충청남도,금산군,상곡초등학교,충청남도 금산군 군북면 상곡길 34,304,127.570735,36.206538,
충청남도,금산군,상곡초등학교,충청남도 금산군 군북면 상곡길 34,874,127.571438,36.206397,
충청남도,금산군,남일초급식실동,충청남도 금산군 남일면 봉황로 83,229,127.503593,36.043247,
충청남도,금산군,남이초등학교,충청남도 금산군 남이면 진악로 51,475,127.436473,36.050537,
충청남도,금산군,추부면체육관,충청남도 금산군 추부면 96-92,1577,127.473827,36.192829,
충청남도,부여군,궁남초등학교,충청남도 부여군 부여읍 계백로 238-6 ,1863,126.906466,36.27535,임용식
충청남도,부여군,백제중학교,충청남도 부여군 규암면 흥수로 759,462,126.864339,36.272312,유종열
충청남도,부여군,구룡초등학교,충청남도 부여군 구룡면 태양로 25,120,126.813971,36.253632,함용하
충청남도,부여군,부여군 청소년수련원,충청남도 부여군 충화면 충신로 618,2752,126.824861,36.146068,김영구
충청남도,부여군,장암초등학교,충청남도 부여군 장암면 석동로 112,615,126.895338,36.241849,이명숙
충청남도,서천군,장항중학교,충청남도 서천군 장항읍 장서로16번길 79,5383,126.702637,36.007976,신산철
충청남도,서천군,장항고등학교,충청남도 서천군 장항읍 성화로193번길 6,1030,126.70524,36.015905,
충청남도,서천군,충남조선고등학교,충청남도 서천군 장항읍 신창서로 77,712,126.68632,36.015022,안춘화
충청남도,서천군,서천고등학교,충청남도 서천군 서천읍 사곡로43번길 13-16 ,6818,126.690277,36.086752,윤성석(유영호)
충청남도,서천군,서남초등학교,충청남도 서천군 마서면 마서로 260-12 ,2366,126.680277,36.059252,이훈희
충청남도,서천군,마동초등학교,충청남도 서천군 마서면 원송로 229,697,126.714436,36.024935,김귀순
충청남도,서천군,서천국민체육센터,충청남도 서천군 마서면 마서로 400,5367,126.664717,36.059514,김동곤
충청남도,서천군,한산초등학교,충청남도 서천군 한산면 한마로 48,2881,126.803957,36.08594,윤진호
충청남도,서천군,한산중학교,충청남도 서천군 한산면 한마로 130-31 ,400,126.804133,36.092326,허철호
충청남도,서천군,시초초등학교,충청남도 서천군 시초면 시초북로 31,2164,126.751381,36.121615,김의환
충청남도,서천군,오성초등학교,충청남도 서천군 판교면 종판로857번길 13,2716,126.682891,36.154783,조정진
충청남도,서천군,부내초등학교,충청남도 서천군 종천면 충서로363번길 23-1 ,2227,126.647036,36.10276,임광식
충청남도,서천군,서도초등학교,충청남도 서천군 서면 공암남촌길31번길 33,3110,126.520794,36.153036,김종운
충청남도,청양군,청양고등학교 강당,충청남도 청양군 청양읍 문화예술로 149,1112,126.798035,36.453461,김가연
충청남도,청양군,청양군민체육관,충청남도 청양군 청양읍 충절로 1204,1986.93,126.794677,36.453663,
충청남도,청양군,운곡초등학교 강당,충청남도 청양군 운곡면 청신로 882,634,126.846028,36.524782,김가연
충청남도,청양군,수정초등학교 강당,충청남도 청양군 대치면 칠갑산로 514,1496,126.828407,36.445468,김가연
충청남도,청양군,청양정산고등학교 강당,충청남도 청양군 정산면 칠갑산로 1897,923,126.949823,36.41347,김가연
충청남도,청양군,남양초등학교 교사동,충청남도 청양군 남양면 구용길 324,356,126.777011,36.400889,김가연
충청남도,청양군,합천초등학교 강당,충청남도 청양군 화성면 무한로 88,638,126.7141,36.425635,김가연
충청남도,청양군,가남초등학교 강당,충청남도 청양군 비봉면 충절로 1962-7 ,768,126.788046,36.51657,김가연
충청남도,홍성군,홍성초등학교,충청남도 홍성군 홍성읍 조양로 43,354.14,126.65717,36.598809,
충청남도,홍성군,홍주고등학교,충청남도 홍성군 홍성읍 문화로 78,1716,126.661385,36.593517,이형민
충청남도,홍성군,덕명초등학교,충청남도 홍성군 광천읍 광천로 348,2836,126.624788,36.505348,
충청남도,당진시,당진근로자종합복지관,충청남도 당진시 송악읍 부곡공단4길 53-13 ,3380,126.775334,36.961717,당진시장
충청남도,당진시,송악교육문화스포츠센터,충청남도 당진시 송악읍 틀모시로 830,6653,126.69116,36.907119,당진시장
충청남도,당진시,고대초등학교 강당,충청남도 당진시 고대면 고대로 206,670,126.593932,36.93684,박정협
충청남도,당진시,당진종합운동장트레이닝센터,충청남도 당진시 고대면 고대로 33,1493,126.596115,36.922929,당진시장
충청남도,당진시,삼봉초등학교 체육관,충청남도 당진시 석문면 대호만로 1722-1 ,710,126.539414,37.01342,박정협
충청남도,당진시,석문교육문화스포츠센터,충청남도 당진시 석문면 대호만로 1543,3600,126.553476,37.00298,당진시장
충청남도,당진시,조금초등학교 체육관,충청남도 당진시 대호지면 4.4만세로 23,1038,126.50007,36.901325,이재원
충청남도,당진시,천의초등학교 강당,충청남도 당진시 정미면 천평로 30,644,126.571966,36.877985,이재원
충청남도,당진시,면천초등학교 강당,충청남도 당진시 면천면 면천서문1길 33,521,126.663742,36.818813,이재원
충청남도,당진시,순성중학교 체육관,충청남도 당진시 순성면 틀모시로 146,701,126.706007,36.853084,이재원
충청남도,당진시,서정초등학교 체육관,충청남도 당진시 신평면 거산3거리길 28-1 ,682,126.755159,36.880434,이재원
충청남도,당진시,신평문화스포츠센터,충청남도 당진시 신평면 말목길 20,2704,126.761906,36.885364,이재원
충청남도,당진시,유곡초등학교 체육관,충청남도 당진시 송산면 송산로 821-17 ,4112,126.694241,36.960652,이재원
충청남도,당진시,송산초등학교 체육관,충청남도 당진시 송산면 상거길 19-1 ,11395,126.679348,36.931537,이재원
충청남도,당진시,송산종합사회복지관,충청남도 당진시 송산면 장갈길 15,1900,126.679293,36.934776,이재원
충청남도,당진시,계성초등학교 체육관,충청남도 당진시 당진중앙1로 290(읍내동),703,126.638957,36.899025,이재원
충청남도,당진시,당진시 청소년문화의집,충청남도 당진시 무수동7길 142-26 (읍내동),1258,126.641518,36.893073,당진시장
충청남도,당진시,당진시종합복지타운,충청남도 당진시 시청1로 38(수청동),14655,126.643823,36.891741,당진시장
충청남도,당진시,당진국민체육센터,충청남도 당진시 시청1로 30(수청동),4985,126.644374,36.893647,당진시청
충청남도,당진시,당진교육문화스포츠센터,충청남도 당진시 당진중앙2로 132-30 (읍내동),11356,126.632066,36.894001,당진시장
충청남도,당진시,원당초등학교 체육관,충청남도 당진시 밤절로 31(원당동),2350,126.639469,36.902339,이재원
충청남도,당진시,원당중학교 체육관,충청남도 당진시 밤절로 72-34 (원당동),2800,126.640781,36.900232,이재원
충청남도,금산군,금산동중학교,충청남도 금산군 금산읍 용머리길 25,4922,127.480783,36.106166,
충청남도,금산군,금산동초등학교,충청남도 금산군 금산읍 후곤천길 145,6671,127.498033,36.104451,
충청남도,금산군,금산산업고등학교,충청남도 금산군 금산읍 진악로 1003,2500,127.480233,36.104209,
충청남도,금산군,금산여자중학교,충청남도 금산군 금산읍 인삼로 11,323,127.482966,36.106068,
충청남도,금산군,금산고등학교,충청남도 금산군 금산읍 탑선길 5,8756,127.495641,36.107071,
충청남도,금산군,금산여자고등학교,충청남도 금산군 금산읍 인삼로 21,2582,127.483925,36.106097,
충청남도,서산시,명지중학교,충청남도 서산시 대산읍 명지1로 15,7998,126.410536,36.967484,
충청남도,서산시,대산고등학교,충청남도 서산시 대산읍 대산1로 36,5400,126.439198,36.936171,
충청남도,서산시,인지초등학교,충청남도 서산시 인지면 둔산1길 1,1566,126.425579,36.755699,
충청남도,서산시,인지중학교,충청남도 서산시 인지면 무학로 1654-9 ,3997,126.426875,36.749728,
충청남도,서산시,부성초등학교,충청남도 서산시 지곡면 화천1로 83,430,126.435703,36.864936,
충청남도,서산시,성연중학교,충청남도 서산시 성연면 성연로 210-4 ,1056,126.46218,36.836781,이지영
충청남도,서산시,성연초등학교,충청남도 서산시 성연면 성연3로 57-10 ,816,126.461818,36.836893,
충청남도,서산시,음암중학교,충청남도 서산시 음암면 칠거리로 147,609,126.518334,36.789814,전영택
충청남도,서산시,운산초등학교,충청남도 서산시 운산면 운암로 1037,3919,126.583096,36.811949,최윤이
충청남도,서산시,서산공업고등학교,충청남도 서산시 운산면 운암로 1072-12 ,12728,126.58728,36.809624,
충청남도,서산시,해미초등학교,충청남도 서산시 해미면 성지1로 81,723,126.55234,36.712409,
충청남도,서산시,언암초등학교,충청남도 서산시 해미면 기지1길 27,684,126.511288,36.707946,장정열
충청남도,서산시,고북초등학교,충청남도 서산시 고북면 고북3로 19,693,126.530927,36.667099,
충청남도,서산시,고북중학교,충청남도 서산시 고북면 고북1로 320-1 ,463,126.533735,36.66978,
충청남도,서산시,부춘중학교,충청남도 서산시 부춘2로 42(읍내동),1288,126.443937,36.786162,
충청남도,서산시,학돌초등학교,충청남도 서산시 부춘1로 35(읍내동),580,126.444576,36.784945,
충청남도,서산시,서산동문초등학교,충청남도 서산시 쌍연북2로 31(동문동),11310,126.466507,36.787891,박현수
충청남도,서산시,서림초등학교,충청남도 서산시 덕지천로 104(석남동),2406,126.460548,36.767733,
충청남도,논산시,강경황산초등학교 강당,충청남도 논산시 강경읍 대흥로34번길 5,450,127.013047,36.157799,황산초등학교장
충청남도,논산시,강경산양초등학교,충청남도 논산시 강경읍 산양길 45,723,127.02205,36.147254,
충청남도,논산시,강경중학교,충청남도 논산시 강경읍 계백로 28,690,127.008577,36.148287,
충청남도,논산시,연무체육공원,충청남도 논산시 연무읍 연무로166번길 64,792,127.094884,36.125073,
충청남도,논산시,연무중학교,충청남도 논산시 연무읍 연무로160번길 26-2 ,695,127.094605,36.131242,
충청남도,논산시,성동초등학교 강당,충청남도 논산시 성동면 성동로240번길 30,2363,127.033852,36.19896,고대영
충청남도,논산시,광석중학교,충청남도 논산시 광석면 광석로 56-3 ,92,127.081766,36.238314,박영신
충청남도,논산시,노성중학교,충청남도 논산시 노성면 노성로 602-5 ,688,127.133589,36.277479,
충청남도,논산시,청동초등학교 강당,충청남도 논산시 연산면 선비로293번길 29-5 ,1722,127.196589,36.212429,송선기
충청남도,논산시,연산중학교,충청남도 논산시 연산면 청동로 113-14 ,876,127.20715,36.213219,
충청남도,논산시,도산초등학교 강당,충청남도 논산시 벌곡면 수락로 23,571,127.315732,36.162002,송재성
충청남도,논산시,채운초등학교 강당,충청남도 논산시 채운면 채운로 112,740,127.068014,36.169384,임지숙
충청남도,논산시,논산국민체육센터,충청남도 논산시 논산대로 382(관촉동),654,127.103429,36.195942,
충청남도,논산시,논산여자중학교,충청남도 논산시 중앙로 325(취암동),869,127.091885,36.194906,
충청남도,논산시,논산고등학교,충청남도 논산시 시민로 173-9 (내동),869,127.098075,36.18216,
충청남도,논산시,충남체육고등학교,충청남도 논산시 체육로 82(관촉동),1828,127.103691,36.19243,
충청남도,계룡시,계룡고등학교,충청남도 계룡시 두마면 서금암로 89,10741,127.258215,36.267913,류연경
충청남도,계룡시,엄사초등학교,충청남도 계룡시 엄사면 번영3길 30,9592,127.23758,36.286384,박수현
충청남도,계룡시,신도초등학교,충청남도 계룡시 엄사면 번영3길 82,608,127.235929,36.282206,김다흰
충청남도,계룡시,엄사중학교,충청남도 계룡시 엄사면 번영11길 3,2172,127.230143,36.287593,이진원
충청남도,계룡시,용남초등학교,충청남도 계룡시 신도안면 신도안1길 88,8867.71,127.244555,36.299075,최보헌
충청남도,계룡시,용남고등학교,충청남도 계룡시 신도안면 신도안1길 32,859.14,127.244961,36.294319,이한진
충청남도,계룡시,계룡중학교,충청남도 계룡시 서금암5길 17(금암동),635,127.25524,36.267733,김은경
충청남도,계룡시,금암초등학교,충청남도 계룡시 장안로 104(금암동),7259,127.246092,36.270787,김진주
충청남도,당진시,상록초등학교,충청남도 당진시 송악읍 송악로 1024,693,126.769205,36.959252,박정협
충청남도,보령시,한내여자중학교,충청남도 보령시 옥마로 200(동대동),2992,126.623674,36.348873,윤정웅
충청남도,보령시,한내초등학교,충청남도 보령시 보령남로 39(명천동),1042,126.601455,36.342921,전형진
충청남도,보령시,명천초등학교,충청남도 보령시 주공로 119(명천동),962,126.610791,36.33889,최혜선
충청남도,보령시,충남해양과학고등학교,충청남도 보령시 대천항로 212(신흑동),3304,126.514072,36.318538,김순복
충청남도,보령시,대천여자상업고등학교,충청남도 보령시 여상길 60(내항동),426,126.578729,36.33203,공광영
충청남도,보령시,청파초등학교,충청남도 보령시 대천항로 235(신흑동),723,126.511503,36.318374,박은진
충청남도,보령시,청룡초등학교,충청남도 보령시 대해로 646(신흑동),663,126.538367,36.319611,김종문
충청남도,아산시,염티초등학교,충청남도 아산시 염치읍 염치로 49,685,126.977682,36.816711,서화원
충청남도,아산시,모산초등학교,충청남도 아산시 배방읍 배방로 58-52 ,11204.77,127.051706,36.769785,김상현
충청남도,아산시,동방초등학교,충청남도 아산시 배방읍 휴대안길 10,2134,127.114254,36.779352,이종순
충청남도,아산시,북수초등학교,충청남도 아산시 배방읍 호서로 405,10398,127.076957,36.767976,안미경
충청남도,아산시,금곡초등학교,충청남도 아산시 배방읍 고불로 563-4 ,694,127.040865,36.749816,류재옥
충청남도,아산시,거산초등학교,충청남도 아산시 송악면 외암로 460,143,126.989767,36.692051,이영진
충청남도,아산시,탕정초등학교,충청남도 아산시 탕정면 탕정면로 105,689,127.066177,36.80197,오현희
충청남도,아산시,동덕초등학교,충청남도 아산시 탕정면 탕정면로 381,7602,127.084331,36.820468,이영선
충청남도,아산시,월랑초등학교,충청남도 아산시 음봉면 월암로 234,4200,127.078016,36.856484,김재명
충청남도,아산시,음봉중학교,충청남도 아산시 음봉면 음봉로 505,470.4,127.067083,36.843238,이두원
충청남도,아산시,염작초등학교,충청남도 아산시 둔포면 아산밸리동로 247,1338,127.066616,36.916484,신남용
충청남도,아산시,인주중학교,충청남도 아산시 인주면 현대로 1209-40 ,679.57,126.879708,36.861038,김태영
충청남도,아산시,인주초등학교,충청남도 아산시 인주면 서해로 486,981,126.895597,36.87562,오재만
충청남도,아산시,성심학교,충청남도 아산시 선장면 아산만로 368,6379,126.863169,36.776248,정종진
충청남도,아산시,선장초등학교,충청남도 아산시 선장면 서부남로 21,8507,126.863867,36.788766,황현숙
충청남도,아산시,도고중학교,충청남도 아산시 도고면 도고산로 573,602,126.900757,36.744067,박은섭
충청남도,아산시,도고온천초등학교,충청남도 아산시 도고면 도고면로 73,601,126.875861,36.757532,이관우
충청남도,아산시,신창중학교,충청남도 아산시 신창면 서부남로667번길 70,2592,126.930537,36.800009,유기성
충청남도,아산시,신창초등학교,충청남도 아산시 신창면 서부남로840번길 26,1404,126.932889,36.780259,황미숙
충청남도,아산시,남성초등학교,충청남도 아산시 신창면 남성길 152-64 ,8456,126.956952,36.787441,손인홍
충청남도,아산시,오목초등학교,충청남도 아산시 신창면 서부북로 547,598,126.92773,36.808514,김용순
충청남도,아산시,아산고등학교,충청남도 아산시 번영로115번길 21(온천동),2379,127.004466,36.788909,백종근
충청남도,아산시,온양고등학교,충청남도 아산시 온천대로 1411(온천동),2138,126.995098,36.783846,이향재
충청남도,아산시,온양중앙초등학교,충청남도 아산시 중앙로 17(온천동),8331,126.999516,36.776369,이은경
충청남도,아산시,신리초등학교,충청남도 아산시 신리길 64(신동),662,127.036504,36.779724,강우석
충청남도,아산시,온양권곡초등학교,충청남도 아산시 문화로243번길 14(권곡동),9078,127.013874,36.790746,유용관
충청남도,아산시,온양한올중학교,충청남도 아산시 청운로 158(권곡동),1142,127.010211,36.788073,박현선
충청남도,아산시,온양동신초등학교,충청남도 아산시 번영로234번길 52(모종동),11076,127.017678,36.779705,이지은
충청남도,아산시,충무초등학교,충청남도 아산시 문화로 271-45 (권곡동),573.49,127.020275,36.790816,손욱배
충청남도,아산시,온양신정초등학교,충청남도 아산시 온천대로1333번길 29(실옥동),786.3,126.986592,36.788098,용승예
